stfips,stabbr,stname,ctyfips,ctyname,scfips,laborforce_201901,laborforce_201902,laborforce_201903,laborforce_201904,laborforce_201905,laborforce_201906,laborforce_201907,laborforce_201908,laborforce_201909,laborforce_201910,laborforce_201911,laborforce_201912,laborforce_202001,laborforce_202002,laborforce_202003,laborforce_202004,laborforce_202005,laborforce_202006,laborforce_202007,laborforce_202008,laborforce_202009,laborforce_202010,laborforce_202011,laborforce_202012,laborforce_202101,laborforce_202102,laborforce_202103,laborforce_202104,laborforce_202105,laborforce_202106,laborforce_202107,laborforce_202108,laborforce_202109,laborforce_202110,laborforce_202111,laborforce_202112,neighbor01_2017,neighbor02_2017,neighbor03_2017,neighbor04_2017,neighbor05_2017,neighbor06_2017,neighbor07_2017,neighbor08_2017,neighbor09_2017,neighbor10_2017,neighbor11_2017,neighbor12_2017,neighbor13_2017,unemployment_201901,unemployment_201902,unemployment_201903,unemployment_201904,unemployment_201905,unemployment_201906,unemployment_201907,unemployment_201908,unemployment_201909,unemployment_201910,unemployment_201911,unemployment_201912,unemployment_202001,unemployment_202002,unemployment_202003,unemployment_202004,unemployment_202005,unemployment_202006,unemployment_202007,unemployment_202008,unemployment_202009,unemployment_202010,unemployment_202011,unemployment_202012,unemployment_202101,unemployment_202102,unemployment_202103,unemployment_202104,unemployment_202105,unemployment_202106,unemployment_202107,unemployment_202108,unemployment_202109,unemployment_202110,unemployment_202111,unemployment_202112
13,GA,Georgia,105,Elbert County,13105,7863,7657,7628,7570,7570,7589,7692,7673,7674,7715,7649,7646,7697,7751,8120,8000,8066,7847,7807,7760,7734,7980,8035.0,8019.0,8032.0,8119.0,8090.0,8051.0,8055.0,7981.0,7926.0,7900.0,7902.0,7852.0,7860.0,7882.0,13181.0,13147.0,45007.0,45001.0,13221.0,13195.0,45065.0,13317.0,,,,,,6.3,4.0,4.0,3.4,3.5,4.1,4.6,4.0,3.4,3.9,3.4,3.6,4.3,4.3,4.4,12.4,8.2,8.5,8.3,7.3,6.7,6.3,6.2,6.8,5.8,5.5,5.2,4.8,4.7,5.2,4.2,3.6,3.1,3.0,2.6,2.9
13,GA,Georgia,107,Emanuel County,13107,8561,8289,8268,8256,8306,8134,8309,8276,8305,8284,8249,8257,8484,8449,8524,8340,8593,8395,8364,8375,8299,8603,8750.0,8662.0,8800.0,8730.0,8721.0,8562.0,8603.0,8446.0,8372.0,8514.0,8374.0,8371.0,8446.0,8452.0,13167.0,13165.0,13031.0,13163.0,13033.0,13043.0,13283.0,13279.0,,,,,,7.3,5.2,4.8,4.3,4.3,5.5,8.1,5.6,5.0,5.0,4.2,4.6,5.1,4.7,5.3,9.0,7.3,7.9,9.1,8.0,7.6,6.9,6.7,7.6,6.6,5.9,5.4,5.1,5.3,6.3,4.7,4.3,3.5,3.3,2.9,3.4
13,GA,Georgia,109,Evans County,13109,4981,4849,4866,4786,4778,4749,4871,4960,4901,4925,4896,4858,4969,4983,5037,4881,4948,4897,4891,4955,4917,5139,5174.0,5094.0,5180.0,5176.0,5154.0,5076.0,5056.0,5011.0,5004.0,5072.0,5022.0,5040.0,5020.0,5031.0,13043.0,13031.0,13179.0,13029.0,13267.0,,,,,,,,,4.2,3.6,3.5,3.1,3.4,4.0,3.8,3.5,3.1,3.0,2.7,2.8,3.5,3.6,3.8,7.7,6.3,5.9,6.1,5.5,5.1,4.5,4.7,5.1,4.5,4.2,3.7,3.4,3.5,4.0,2.9,2.8,2.3,2.2,2.0,2.2
13,GA,Georgia,111,Fannin County,13111,11001,11488,11520,11629,11497,11570,11667,11506,11499,11532,11480,11376,11402,11531,11241,10332,10801,10881,10971,10955,10898,11318,11387.0,11321.0,11252.0,11345.0,11468.0,11343.0,11428.0,11428.0,11481.0,11547.0,11506.0,11511.0,11489.0,11480.0,13291.0,13085.0,37039.0,13213.0,47139.0,13187.0,13123.0,,,,,,,4.4,3.6,3.4,2.9,3.2,3.5,3.9,3.6,2.9,3.1,2.7,2.9,3.4,3.7,3.5,10.8,6.9,5.5,5.0,4.2,3.7,3.2,3.3,4.1,3.4,3.1,2.8,2.8,3.0,3.2,2.3,2.4,1.9,1.9,1.8,2.1
13,GA,Georgia,113,Fayette County,13113,57709,57818,57739,57267,57640,57999,58248,57748,58178,58497,58444,58750,58579,58898,58601,54472,55800,55625,55282,54546,54573,56741,56916.0,57107.0,56541.0,57325.0,57571.0,57745.0,57580.0,58011.0,58060.0,57665.0,57949.0,58303.0,58685.0,58974.0,13063.0,13077.0,13121.0,13255.0,,,,,,,,,,3.9,3.4,3.2,2.8,2.9,3.4,3.3,3.2,2.6,2.7,2.4,2.4,2.9,3.0,3.3,10.3,8.6,7.8,6.7,5.5,4.9,4.2,4.1,4.2,3.6,3.3,3.0,2.8,3.0,3.4,2.3,2.4,1.9,1.9,1.7,1.9
13,GA,Georgia,115,Floyd County,13115,45041,44229,44207,43598,43562,43887,44436,43744,44060,44467,44454,44694,44580,44830,44038,42770,43095,42528,42764,41670,41809,43640,43657.0,43988.0,43876.0,44290.0,44361.0,44471.0,44016.0,44006.0,43661.0,43338.0,43618.0,43726.0,43652.0,43889.0,13233.0,1019.0,13129.0,13015.0,13295.0,13055.0,,,,,,,,5.4,4.2,3.8,3.2,3.5,4.0,4.7,3.8,3.3,3.3,3.2,3.7,3.9,3.7,3.7,13.8,9.6,8.0,7.4,5.9,5.3,4.6,4.5,5.2,4.7,4.2,3.7,3.6,3.7,4.2,3.0,2.9,2.4,2.4,2.0,2.3
13,GA,Georgia,117,Forsyth County,13117,117817,121642,121555,120589,121329,121956,122616,121741,122624,123257,123107,123634,123329,124008,125985,117270,119130,118195,117503,116582,116704,121568,121983.0,122376.0,121470.0,123070.0,123859.0,124262.0,123873.0,124627.0,125142.0,124529.0,125090.0,125916.0,126597.0,127139.0,13057.0,13121.0,13135.0,13085.0,13139.0,,,,,,,,,3.5,3.1,2.9,2.5,2.7,3.1,3.0,3.0,2.4,2.5,2.2,2.2,2.7,2.8,2.8,10.0,7.5,6.3,5.2,4.4,3.8,3.3,3.2,3.5,3.0,2.7,2.5,2.4,2.5,2.9,2.0,2.1,1.6,1.7,1.5,1.7
13,GA,Georgia,119,Franklin County,13119,10078,10161,10148,9947,9875,9815,9842,9879,9854,9882,9845,9816,10054,10092,10217,9732,9950,9727,9529,9559,9527,9941,10050.0,9934.0,10088.0,10091.0,10133.0,9946.0,9892.0,9780.0,9823.0,9910.0,9855.0,9869.0,9868.0,9823.0,13147.0,13257.0,13011.0,45073.0,13195.0,,,,,,,,,4.4,3.8,3.6,3.2,3.5,3.9,4.0,3.7,3.1,3.3,2.9,3.1,3.8,3.8,4.1,11.9,8.8,7.6,6.8,5.5,5.1,4.6,4.4,4.9,4.3,4.0,3.8,3.9,3.9,4.4,3.3,2.9,2.4,2.3,2.2,2.4
13,GA,Georgia,121,Fulton County,13121,554623,555038,554496,550040,553683,556898,559994,555437,559050,561635,561031,563666,562727,565766,567554,544238,553654,553863,552710,545746,544883,561387,562908.0,563697.0,557307.0,562227.0,563933.0,565936.0,563255.0,568576.0,566865.0,562091.0,563718.0,566069.0,568440.0,570466.0,13063.0,13089.0,13045.0,13113.0,13077.0,13097.0,13135.0,13067.0,13057.0,13117.0,,,,4.5,3.8,3.7,3.2,3.4,3.9,3.8,3.8,3.1,3.1,2.8,2.8,3.4,3.5,4.1,13.8,11.6,11.1,10.4,9.2,8.5,7.0,6.9,6.9,6.1,5.4,4.9,4.7,4.8,5.4,3.9,3.7,3.0,2.8,2.5,2.7
13,GA,Georgia,123,Gilmer County,13123,11817,11791,11877,11895,11788,11785,11855,11950,12011,11959,11882,11758,11802,11892,12224,11697,11745,11623,11753,11752,11656,12155,12152.0,12038.0,12052.0,12143.0,12324.0,12195.0,12231.0,12163.0,12325.0,12509.0,12420.0,12475.0,12325.0,12317.0,13227.0,13129.0,13085.0,13213.0,13111.0,,,,,,,,,4.7,4.0,3.7,3.1,3.4,3.9,3.8,3.8,3.0,3.2,2.8,3.0,3.6,3.8,3.3,10.3,7.0,5.7,4.9,4.0,3.5,3.2,3.5,4.3,3.6,3.4,3.0,2.8,3.1,3.3,2.3,2.5,2.0,2.0,1.9,2.2
13,GA,Georgia,125,Glascock County,13125,1320,1270,1274,1278,1270,1249,1251,1282,1271,1283,1276,1264,1304,1306,1296,1205,1230,1215,1197,1193,1194,1253,1262.0,1249.0,1271.0,1269.0,1266.0,1254.0,1259.0,1249.0,1242.0,1258.0,1231.0,1248.0,1243.0,1249.0,13301.0,13303.0,13141.0,13163.0,,,,,,,,,,4.7,3.6,3.8,3.4,3.8,4.0,4.4,4.3,3.5,3.4,3.1,2.8,4.0,4.1,3.8,6.6,4.9,4.7,4.8,3.8,3.0,3.0,3.0,3.8,2.7,2.8,2.4,2.1,2.8,3.4,1.9,2.4,1.7,1.8,1.8,2.1
13,GA,Georgia,127,Glynn County,13127,40046,38959,38958,39193,39511,39788,40005,39833,39568,39249,39134,39063,38821,39132,38847,37152,37874,38170,38081,37307,37318,38430,38483.0,38664.0,38474.0,39004.0,39642.0,39357.0,39741.0,39844.0,39716.0,39274.0,39053.0,39113.0,39075.0,39262.0,13305.0,13025.0,13191.0,13039.0,,,,,,,,,,4.4,3.7,3.5,3.0,3.1,3.5,3.5,3.5,3.4,3.1,2.6,2.8,3.4,3.4,3.4,16.7,11.2,8.2,7.7,6.6,6.0,5.1,5.1,5.5,4.9,4.4,3.9,3.8,4.1,4.1,2.8,3.2,2.3,2.3,2.1,2.3
13,GA,Georgia,129,Gordon County,13129,28334,27821,27615,27870,28005,28205,28255,28071,27976,28031,27929,28137,28449,28517,28873,27529,27422,27333,27309,27194,27330,28425,28572.0,28639.0,28983.0,29336.0,29353.0,28864.0,28778.0,28816.0,28769.0,28647.0,28592.0,28619.0,28632.0,28723.0,13115.0,13227.0,13015.0,13213.0,13295.0,13313.0,13123.0,,,,,,,4.4,4.1,3.4,2.8,3.0,3.5,4.1,3.4,2.8,3.2,2.8,3.5,3.6,3.6,3.2,13.0,7.8,6.5,6.2,5.1,4.5,4.0,4.0,4.5,4.2,3.6,3.3,3.0,3.1,3.5,2.7,2.5,2.0,2.0,1.8,2.0
13,GA,Georgia,131,Grady County,13131,10779,10658,10732,10451,10377,10229,10281,10429,10366,10385,10388,10303,10594,10616,10903,10352,10487,10358,10238,10255,10227,10708,10883.0,10719.0,11075.0,11017.0,11039.0,10805.0,10773.0,10642.0,10585.0,10769.0,10605.0,10649.0,10640.0,10675.0,13275.0,13087.0,13205.0,12039.0,12073.0,,,,,,,,,4.2,3.6,3.4,3.0,3.2,3.8,3.9,3.9,3.1,3.3,2.9,2.9,3.4,3.4,3.1,8.4,5.0,5.1,4.8,4.1,3.9,3.7,3.7,4.2,3.7,3.4,3.1,3.1,3.2,3.7,2.5,2.7,2.1,2.1,1.9,2.1
13,GA,Georgia,133,Greene County,13133,6991,7041,7068,6965,6983,7128,7150,7063,6965,6950,6893,6890,6959,7005,7170,7080,7255,7220,7078,6858,6779,7012,7071.0,7049.0,7080.0,7111.0,7157.0,7116.0,7153.0,7204.0,7204.0,7128.0,7045.0,7003.0,6974.0,6975.0,13265.0,13141.0,13211.0,13221.0,13219.0,13237.0,,,,,,,,5.4,4.3,4.1,3.4,3.8,3.9,4.1,3.9,3.3,3.5,3.1,3.5,4.0,4.1,4.1,10.2,7.4,6.7,6.7,6.1,5.4,5.1,5.2,5.9,5.0,4.4,4.0,3.6,3.8,4.0,2.9,3.0,2.4,2.4,2.2,2.5
13,GA,Georgia,135,Gwinnett County,13135,486354,487637,487176,483745,486567,489340,492279,488676,492265,494085,493509,495462,494212,497011,494574,470855,476614,474976,473511,468567,468380,484749,485551.0,485966.0,481408.0,487118.0,489872.0,491782.0,489586.0,493220.0,494248.0,491120.0,493146.0,495635.0,497416.0,499082.0,13089.0,13297.0,13013.0,13139.0,13247.0,13121.0,13117.0,,,,,,,3.8,3.4,3.2,2.8,2.9,3.4,3.3,3.2,2.7,2.7,2.4,2.4,3.0,3.1,3.3,12.4,9.7,8.9,7.9,6.8,6.2,5.2,5.0,5.1,4.5,4.0,3.6,3.5,3.6,4.0,2.8,2.8,2.2,2.2,1.9,2.1
13,GA,Georgia,137,Habersham County,13137,19451,19103,19323,19104,19087,18992,18888,18938,19054,19034,19110,19026,19171,19224,19422,18618,18658,18472,18111,18008,17884,18587,18742.0,18645.0,18646.0,18690.0,18777.0,18439.0,18423.0,18340.0,18205.0,18327.0,18233.0,18253.0,18178.0,18344.0,13139.0,13311.0,13257.0,13011.0,13281.0,45073.0,13241.0,,,,,,,4.2,3.7,3.8,3.0,3.2,3.7,4.3,3.4,2.9,3.2,3.3,3.0,4.0,3.5,3.7,10.7,7.8,6.9,6.0,5.2,4.6,4.2,4.1,4.9,4.6,4.0,3.7,3.4,3.6,4.0,3.0,2.9,2.2,2.3,2.1,2.3
13,GA,Georgia,139,Hall County,13139,103434,101933,101899,100922,101369,101625,102131,101937,102502,102981,102867,102925,103144,103806,104362,99570,101549,100112,99697,98537,98625,103540,104150.0,103556.0,103127.0,103716.0,104729.0,104598.0,104347.0,104360.0,104663.0,104328.0,104803.0,105704.0,106380.0,106800.0,13137.0,13085.0,13311.0,13135.0,13011.0,13157.0,13187.0,13117.0,,,,,,3.5,3.1,3.0,2.6,2.7,3.1,3.1,2.9,2.4,2.5,2.2,2.2,2.8,2.8,2.8,10.4,7.6,6.1,5.5,4.5,4.0,3.5,3.4,3.8,3.3,3.0,2.7,2.6,2.7,3.0,2.1,2.2,1.7,1.7,1.5,1.8
13,GA,Georgia,141,Hancock County,13141,2544,2479,2461,2452,2423,2377,2386,2453,2448,2445,2474,2449,2546,2549,2591,2500,2559,2492,2421,2449,2433,2549,2595.0,2531.0,2623.0,2577.0,2555.0,2500.0,2487.0,2451.0,2407.0,2477.0,2421.0,2429.0,2416.0,2416.0,13265.0,13303.0,13133.0,13301.0,13237.0,13125.0,13009.0,,,,,,,7.4,6.0,5.4,5.0,4.9,5.5,6.6,5.3,5.2,4.6,5.5,5.6,5.8,5.5,6.0,12.0,10.3,10.6,11.1,9.7,9.3,8.5,8.5,9.1,8.1,6.9,6.5,6.3,6.2,6.9,5.2,5.0,4.2,4.0,3.6,4.0
13,GA,Georgia,143,Haralson County,13143,12466,12496,12488,12398,12472,12534,12626,12561,12631,12675,12664,12703,12681,12775,12681,11979,12098,11930,11932,11868,11863,12328,12350.0,12398.0,12302.0,12450.0,12544.0,12558.0,12511.0,12591.0,12641.0,12589.0,12626.0,12697.0,12721.0,12773.0,13233.0,13045.0,13223.0,1029.0,,,,,,,,,,4.2,3.6,3.5,3.0,3.2,3.6,3.7,3.7,3.0,3.0,2.8,2.8,3.4,3.6,3.6,12.0,9.1,7.3,6.7,5.9,5.3,4.6,4.5,5.0,4.4,4.1,3.8,3.4,3.5,3.9,2.8,2.8,2.2,2.2,2.0,2.3
13,GA,Georgia,145,Harris County,13145,16746,16767,16799,16649,16686,16595,16613,16505,16561,16656,16638,16592,16663,16787,17167,16328,16494,16357,16088,15892,15887,16575,16522.0,16539.0,16573.0,16712.0,16822.0,16743.0,16701.0,16621.0,16517.0,16700.0,16591.0,16682.0,16724.0,16857.0,1081.0,1017.0,13199.0,13215.0,13263.0,13285.0,,,,,,,,3.9,3.4,3.2,2.8,3.0,3.4,3.5,3.3,2.8,2.8,2.4,2.6,3.1,3.1,3.0,9.7,7.2,6.2,5.4,4.2,3.7,3.3,3.2,3.8,3.4,3.1,2.9,2.6,2.8,3.2,2.2,2.9,1.9,1.9,1.7,2.0
13,GA,Georgia,147,Hart County,13147,11864,11600,11613,11493,11500,11353,11489,11023,10980,11071,10955,10884,11149,11193,11556,11207,11420,11286,11084,11035,10987,11487,11570.0,11420.0,11691.0,11668.0,11751.0,11601.0,11613.0,11479.0,11465.0,11592.0,11503.0,11544.0,11480.0,11469.0,13119.0,45007.0,13105.0,45073.0,13195.0,,,,,,,,,4.6,3.7,3.4,2.9,3.1,3.7,4.1,3.8,3.0,4.2,3.0,3.1,4.1,4.3,4.1,9.9,7.0,6.4,6.1,5.2,4.7,4.3,4.3,5.1,4.5,4.2,3.9,3.9,3.9,4.3,3.3,3.0,2.6,2.6,2.3,2.5
13,GA,Georgia,149,Heard County,13149,5214,5231,5228,5187,5208,5233,5271,5250,5257,5290,5293,5307,5338,5364,5285,5150,5085,5037,5012,4918,4929,5135,5179.0,5182.0,5185.0,5218.0,5238.0,5247.0,5224.0,5258.0,5258.0,5243.0,5238.0,5276.0,5288.0,5315.0,13045.0,13077.0,13285.0,1111.0,,,,,,,,,,4.2,3.7,3.5,3.1,3.2,3.8,3.8,3.7,2.8,2.9,2.8,2.8,3.6,3.7,3.6,14.6,9.7,8.6,7.9,5.8,5.5,4.8,5.1,5.5,5.1,4.5,4.0,3.9,3.9,4.5,3.0,3.1,2.5,2.5,2.2,2.4
13,GA,Georgia,151,Henry County,13151,113926,115237,115100,114039,114824,115657,116104,114851,115633,116423,116305,117073,116829,117492,118121,112706,115155,114226,113702,112021,112078,115846,116378.0,116856.0,115507.0,116759.0,116840.0,117189.0,116713.0,117967.0,117255.0,115994.0,116586.0,117213.0,118084.0,118708.0,13063.0,13089.0,13247.0,13217.0,13255.0,13035.0,,,,,,,,4.6,3.9,3.8,3.3,3.5,4.0,3.9,3.8,3.2,3.2,2.8,2.8,3.5,3.6,3.9,13.2,11.4,10.0,9.3,8.2,7.5,6.3,6.2,6.2,5.5,4.9,4.4,4.2,4.3,4.9,3.5,3.4,2.8,2.7,2.3,2.5
13,GA,Georgia,153,Houston County,13153,70451,70630,70604,69819,70322,70665,70481,70030,70304,70268,70316,70424,70799,71387,72148,68012,69694,69331,69450,68071,68555,71350,71805.0,71807.0,71242.0,72084.0,72410.0,72706.0,72591.0,72711.0,72364.0,72155.0,72320.0,73203.0,73602.0,73270.0,13193.0,13079.0,13023.0,13225.0,13289.0,13093.0,13235.0,13021.0,,,,,,4.4,3.7,3.5,3.1,3.2,3.6,3.6,3.6,2.9,3.1,2.7,2.7,3.3,3.4,3.3,9.9,6.9,6.5,6.0,5.2,4.7,4.5,4.2,4.8,4.2,3.7,3.6,3.3,3.4,3.9,2.7,2.8,2.2,2.6,1.9,2.1
13,GA,Georgia,155,Irwin County,13155,3445,3386,3396,3306,3290,3079,3304,3370,3348,3357,3344,3334,3451,3451,3562,3426,3485,3430,3315,3334,3329,3530,3567.0,3487.0,3619.0,3591.0,3599.0,3514.0,3571.0,3525.0,3525.0,3569.0,3506.0,3551.0,3519.0,3503.0,13287.0,13017.0,13069.0,13277.0,13019.0,,,,,,,,,6.9,5.2,4.8,4.0,4.3,5.1,5.7,4.6,4.1,4.0,3.6,4.4,5.0,4.7,4.6,8.5,6.1,6.1,6.0,5.6,5.0,4.5,4.7,5.9,4.9,4.9,4.4,4.2,4.2,5.0,4.1,3.5,2.8,2.9,2.6,2.9
13,GA,Georgia,157,Jackson County,13157,36888,36440,36245,36020,36161,36186,36050,36221,36568,36867,37669,37500,36695,37023,39672,37895,38408,38440,38725,38523,39039,41031,42076.0,42049.0,41423.0,41681.0,41584.0,40772.0,40729.0,41109.0,41219.0,41433.0,41957.0,42403.0,42946.0,42939.0,13139.0,13013.0,13195.0,13011.0,13059.0,,,,,,,,,3.4,3.0,2.9,2.5,2.6,2.9,3.0,2.8,2.3,2.4,2.0,2.1,2.7,2.7,2.8,10.3,7.2,5.4,4.9,4.1,3.7,3.2,3.0,3.4,3.0,2.7,2.4,2.3,2.5,2.7,1.9,2.0,1.5,1.6,1.4,1.6
13,GA,Georgia,159,Jasper County,13159,6974,6914,6922,6863,6893,6894,6945,6933,6966,6997,6997,7008,7050,7058,7041,6490,6600,6557,6547,6543,6539,6823,6859.0,6875.0,6893.0,6919.0,6960.0,6951.0,6953.0,6969.0,7022.0,7000.0,6995.0,7035.0,7052.0,7078.0,13211.0,13169.0,13237.0,13217.0,13035.0,13207.0,,,,,,,,4.3,3.4,3.3,2.9,3.1,3.4,3.2,3.1,2.6,2.7,2.5,2.5,3.1,2.9,3.2,9.2,6.8,6.0,5.7,5.1,4.7,4.1,4.0,4.8,4.3,3.7,3.3,2.9,3.4,3.6,2.7,2.6,2.1,2.0,1.8,2.0
13,GA,Georgia,161,Jeff Davis County,13161,6140,6115,6078,6021,6068,6068,6128,6055,5984,5988,5941,5973,6119,6135,6286,6070,6166,6042,5910,5889,5829,6076,6140.0,6091.0,6276.0,6273.0,6259.0,6215.0,6236.0,6172.0,6106.0,6144.0,6036.0,6030.0,6035.0,6044.0,13279.0,13309.0,13069.0,13001.0,13209.0,13271.0,13005.0,,,,,,,6.1,4.6,4.3,4.0,4.4,5.2,5.6,5.2,4.2,4.1,3.7,4.4,4.7,4.7,4.3,8.0,5.7,5.5,5.7,5.0,4.6,4.2,4.5,5.4,4.7,4.5,4.0,3.8,4.0,4.5,3.2,3.2,2.5,2.4,2.2,2.5
13,GA,Georgia,163,Jefferson County,13163,6938,6567,6575,6472,6484,6501,6581,6622,6562,6609,6603,6596,6774,6759,6769,6600,6657,6607,6538,6449,6379,6647,6748.0,6683.0,6811.0,6773.0,6739.0,6655.0,6635.0,6622.0,6591.0,6679.0,6487.0,6507.0,6518.0,6524.0,13189.0,13033.0,13167.0,13303.0,13107.0,13245.0,13301.0,13125.0,,,,,,6.4,4.8,4.5,4.0,4.5,5.4,6.1,4.7,4.2,4.4,3.9,4.2,5.1,5.0,4.8,9.4,7.3,7.5,9.3,7.5,6.9,6.0,5.9,6.7,6.0,5.5,5.1,4.9,4.8,5.6,4.1,4.6,3.1,2.9,2.7,2.9
13,GA,Georgia,165,Jenkins County,13165,3261,3140,3161,3147,3143,3120,3153,3147,3166,3128,3106,3101,3112,3132,3235,3042,3130,3077,3120,3121,3133,3275,3259.0,3258.0,3280.0,3277.0,3298.0,3261.0,3254.0,3237.0,3213.0,3255.0,3228.0,3235.0,3203.0,3215.0,13251.0,13033.0,13031.0,13107.0,,,,,,,,,,7.9,5.2,4.8,4.4,4.9,5.3,6.5,5.2,4.9,4.1,3.6,4.6,4.7,4.6,5.1,8.5,8.3,7.4,8.0,6.7,6.0,5.5,5.2,6.2,5.6,5.2,4.9,4.6,4.6,5.4,3.7,3.7,3.0,2.9,2.7,3.0
13,GA,Georgia,167,Johnson County,13167,4235,4095,4115,4066,4084,4044,3978,3979,3956,3973,3978,3982,4042,4060,4054,3818,3904,3890,3898,3902,3935,4094,4167.0,4133.0,4204.0,4204.0,4191.0,4101.0,4128.0,4093.0,4055.0,4072.0,4057.0,4057.0,4067.0,4074.0,13319.0,13303.0,13163.0,13107.0,13175.0,,,,,,,,,4.9,3.5,3.6,3.4,3.6,4.0,4.6,4.0,3.0,3.2,2.9,3.1,4.0,4.1,3.9,7.9,5.7,5.5,5.8,5.1,4.6,4.1,4.3,4.8,4.3,4.1,3.5,3.4,3.6,4.0,2.9,3.1,2.4,2.4,2.1,2.3
13,GA,Georgia,169,Jones County,13169,13928,13830,13793,13583,13628,13636,13683,13641,13657,13663,13722,13728,13801,13885,13835,12847,13141,13067,12948,12877,12889,13420,13594.0,13569.0,13561.0,13740.0,13793.0,13752.0,13751.0,13763.0,13772.0,13728.0,13708.0,13780.0,13828.0,13908.0,13319.0,13159.0,13289.0,13237.0,13021.0,13207.0,13009.0,,,,,,,4.0,3.6,3.3,2.8,3.1,3.5,3.5,3.4,2.8,2.9,2.7,2.7,3.2,3.3,3.2,8.2,6.4,5.6,5.2,4.4,4.1,3.7,3.6,4.2,3.7,3.3,3.1,2.9,3.1,3.4,2.4,2.5,2.0,2.0,1.8,2.0
13,GA,Georgia,171,Lamar County,13171,8092,8211,8187,8127,8165,8230,8276,8231,8299,8305,8280,8310,8316,8414,8283,7649,7784,7790,7819,7729,7742,8059,8081.0,8134.0,8049.0,8123.0,8183.0,8190.0,8166.0,8244.0,8255.0,8227.0,8219.0,8269.0,8274.0,8306.0,13293.0,13231.0,13255.0,13035.0,13207.0,,,,,,,,,5.0,4.4,4.0,3.5,3.6,4.3,4.2,4.1,3.7,3.6,3.1,3.2,4.0,4.7,4.3,10.6,8.4,8.0,7.6,6.1,5.8,5.3,5.3,6.1,5.3,4.7,4.3,3.9,4.1,4.8,3.3,3.4,2.5,2.5,2.2,2.5
13,GA,Georgia,173,Lanier County,13173,3850,3761,3768,3733,3725,3715,3738,3744,3738,3762,3773,3752,3796,3803,3827,3644,3613,3580,3603,3585,3612,3814,3869.0,3820.0,3815.0,3833.0,3850.0,3869.0,3812.0,3821.0,3820.0,3844.0,3839.0,3878.0,3867.0,3859.0,13185.0,13065.0,13101.0,13003.0,13019.0,,,,,,,,,4.9,4.6,4.2,3.7,3.6,4.2,4.4,4.1,3.2,3.6,3.3,3.7,4.1,4.0,4.0,9.6,6.0,5.7,5.9,5.1,4.7,4.2,4.5,4.9,4.4,3.9,3.5,3.8,3.6,4.2,2.9,3.1,2.4,2.2,2.2,2.4
13,GA,Georgia,175,Laurens County,13175,19736,19413,19419,19217,19330,19282,19036,18883,18859,18875,18874,18927,19031,19144,19477,18856,19076,18899,19026,18892,19084,19742,19947.0,19936.0,20032.0,20054.0,20037.0,19659.0,19785.0,19713.0,19423.0,19410.0,19447.0,19398.0,19446.0,19474.0,13319.0,13283.0,13023.0,13167.0,13091.0,13309.0,,,,,,,,5.4,4.4,4.2,4.0,4.1,4.9,6.0,5.2,4.3,4.3,4.0,4.1,5.0,5.1,5.2,11.8,8.8,7.7,7.7,6.5,6.0,5.4,5.3,5.9,5.3,4.7,4.3,4.2,4.4,5.0,3.5,3.5,2.8,2.7,2.4,2.7
13,GA,Georgia,177,Lee County,13177,14982,14676,14710,14635,14636,14644,14671,14667,14832,14782,14804,14839,14921,14952,15312,14420,14599,14593,14346,14202,14249,14806,14829.0,14855.0,14685.0,14819.0,14899.0,14982.0,14788.0,14793.0,14750.0,14676.0,14650.0,14684.0,14738.0,14919.0,13273.0,13321.0,13095.0,13261.0,13081.0,,,,,,,,,4.0,3.4,3.2,2.7,2.9,3.4,3.3,3.3,2.8,2.8,2.6,2.6,3.2,3.1,3.1,8.9,6.3,5.8,5.4,4.7,4.2,3.7,3.5,4.0,3.7,3.3,3.1,3.0,3.1,3.7,2.4,2.6,2.0,2.1,1.9,2.1
13,GA,Georgia,179,Liberty County,13179,25752,26097,26182,25849,26108,25867,26193,26110,26107,26212,26246,26311,26403,26720,26256,25224,25612,25453,25279,25043,24981,25937,26145.0,26404.0,26053.0,26223.0,26343.0,26456.0,26189.0,26175.0,26048.0,25907.0,25855.0,26028.0,26284.0,26388.0,13183.0,13109.0,13029.0,13051.0,13267.0,13191.0,,,,,,,,4.7,3.9,3.7,3.2,3.8,4.2,4.3,4.2,3.5,3.5,3.1,3.2,3.8,3.9,3.9,10.7,8.2,7.7,7.3,6.7,6.2,5.3,5.3,5.8,5.1,4.5,4.1,3.8,4.0,4.5,3.1,3.1,2.6,2.5,2.2,2.5
13,GA,Georgia,181,Lincoln County,13181,3676,3563,3587,3576,3533,3506,3519,3557,3536,3558,3556,3541,3649,3639,3628,3374,3435,3402,3370,3367,3384,3535,3566.0,3553.0,3626.0,3598.0,3619.0,3592.0,3561.0,3552.0,3552.0,3566.0,3506.0,3525.0,3511.0,3529.0,13189.0,13073.0,13105.0,45065.0,13317.0,,,,,,,,,5.4,4.3,4.2,3.4,3.7,4.0,4.0,4.1,3.4,3.5,3.1,3.3,4.5,4.0,3.8,9.0,6.9,6.2,6.4,5.7,5.3,4.4,4.3,5.1,4.7,4.2,4.0,3.6,3.5,4.0,3.3,3.4,3.0,2.8,2.6,2.8
